datetime,temperature,altitude,humidity,pressure
09:43:06 21/07/2023,31.106000000000005,74.866,68.14,1004.288
09:45:07 21/07/2023,31.085999999999995,74.905,67.55,1004.287
09:47:08 21/07/2023,31.063,75.248,66.746,1004.243
09:49:30 21/07/2023,31.219000000000005,75.398,58.54200000000001,1004.228
09:51:31 21/07/2023,31.227000000000004,75.34400000000001,58.267,1004.233
09:53:31 21/07/2023,31.233000000000004,75.543,58.097,1004.209
09:55:32 21/07/2023,31.254,75.45,58.178,1004.221
09:57:37 21/07/2023,31.255000000000003,75.47699999999999,58.021,1004.2189999999998
09:59:40 21/07/2023,31.241,75.48600000000002,57.556,1004.216
10:01:44 21/07/2023,31.208,75.38399999999999,57.144000000000005,1004.231
10:03:47 21/07/2023,31.2,75.254,56.956,1004.244
10:05:50 21/07/2023,31.204999999999995,75.4,56.91499999999999,1004.229
10:07:54 21/07/2023,31.192,75.51400000000001,56.659000000000006,1004.213
10:09:57 21/07/2023,31.163,75.57700000000001,55.776,1004.206
10:11:59 21/07/2023,31.169000000000004,75.55000000000001,55.175,1004.207
10:14:03 21/07/2023,31.172000000000004,75.56300000000002,54.755,1004.208
10:16:07 21/07/2023,32.0525,75.73249999999999,56.61625,1004.1875
10:18:10 21/07/2023,32.358000000000004,75.735,57.354,1004.186
10:20:15 21/07/2023,32.376999999999995,75.63799999999999,57.485,1004.198
10:22:19 21/07/2023,32.39,75.552,57.53099999999999,1004.2099999999998
10:24:22 21/07/2023,32.403,75.43699999999998,57.518,1004.222
10:26:28 21/07/2023,32.422000000000004,75.38199999999999,57.526,1004.228
10:28:30 21/07/2023,32.429,75.58099999999999,57.294,1004.2050000000002
10:30:35 21/07/2023,32.414,75.637,55.912,1004.198
10:32:38 21/07/2023,32.414,75.85900000000001,54.798,1004.171
10:34:43 21/07/2023,32.416000000000004,75.82200000000002,53.972,1004.177
10:36:48 21/07/2023,32.424,75.761,53.533,1004.184
10:38:54 21/07/2023,32.439,75.69500000000001,53.464,1004.191
10:40:59 21/07/2023,32.462,75.68700000000001,53.50300000000001,1004.1909999999998
10:43:04 21/07/2023,33.105000000000004,76.6625,49.7925,1004.0775
10:45:08 21/07/2023,33.322,76.851,48.103,1004.054
10:47:13 21/07/2023,33.335,76.88399999999999,47.86300000000001,1004.05
10:49:16 21/07/2023,33.361000000000004,77.003,48.252,1004.034
10:51:21 21/07/2023,33.388,76.952,49.226000000000006,1004.042
10:53:23 21/07/2023,33.404,76.83200000000001,50.267,1004.055
10:55:29 21/07/2023,33.41,76.982,50.966,1004.038
10:57:34 21/07/2023,33.422000000000004,76.83699999999999,51.72700000000001,1004.054
10:59:37 21/07/2023,33.444,76.84,52.659000000000006,1004.0559999999998
11:01:42 21/07/2023,33.459999999999994,76.80999999999999,53.403,1004.063
11:03:46 21/07/2023,33.474000000000004,76.827,53.974,1004.057
11:05:51 21/07/2023,33.489000000000004,76.85900000000001,54.394000000000005,1004.0509999999998
11:07:57 21/07/2023,33.499,76.76500000000001,54.60999999999999,1004.065
11:10:01 21/07/2023,33.23777777777778,76.19444444444444,62.96222222222223,1004.132222222222
11:12:07 21/07/2023,33.169000000000004,75.95100000000001,65.204,1004.1609999999998
11:14:11 21/07/2023,33.154999999999994,76.15,64.194,1004.137
11:16:15 21/07/2023,33.16099999999999,76.16,63.42,1004.135
11:18:23 21/07/2023,33.167,76.06400000000001,63.033,1004.146
11:20:28 21/07/2023,33.17100000000001,76.128,63.02,1004.1419999999998
11:22:31 21/07/2023,33.178999999999995,76.168,62.848,1004.135
11:24:38 21/07/2023,33.173,76.066,62.435,1004.146
11:26:43 21/07/2023,33.173,76.08800000000001,62.121,1004.145
11:28:49 21/07/2023,33.17100000000001,76.147,61.932,1004.134
11:30:54 21/07/2023,33.17100000000001,76.141,61.876,1004.139
11:33:00 21/07/2023,33.187,76.01299999999999,61.86900000000001,1004.152
11:35:04 21/07/2023,33.190999999999995,76.037,61.702,1004.151
11:37:10 21/07/2023,33.72625,76.02250000000001,58.99375,1004.15375
11:39:16 21/07/2023,33.936,75.907,58.443,1004.166
11:41:22 21/07/2023,33.943,75.90700000000001,58.633,1004.166
11:43:31 21/07/2023,33.95,76.048,58.75600000000001,1004.15
11:45:36 21/07/2023,33.936,75.919,58.577,1004.165
11:47:40 21/07/2023,33.928000000000004,75.913,58.675,1004.164
11:49:45 21/07/2023,33.932,75.91900000000001,58.847,1004.164
11:51:52 21/07/2023,33.927,75.95,58.71199999999999,1004.159
11:53:57 21/07/2023,33.928999999999995,75.914,58.729,1004.166
11:56:03 21/07/2023,33.919999999999995,76.044,58.34499999999999,1004.15
11:58:09 21/07/2023,33.872,75.922,57.038,1004.163
12:00:15 21/07/2023,33.836,76.08599999999998,56.24399999999999,1004.1429999999998
12:02:19 21/07/2023,33.815,76.119,56.02,1004.139
12:04:24 21/07/2023,33.77111111111111,75.57888888888888,55.18777777777777,1004.2055555555556
12:06:30 21/07/2023,33.743,75.40599999999999,54.708000000000006,1004.226
12:08:36 21/07/2023,33.74300000000001,75.36699999999999,54.748000000000005,1004.229
12:10:39 21/07/2023,33.735,75.51000000000002,54.467000000000006,1004.213
12:12:45 21/07/2023,33.718,75.396,53.891000000000005,1004.226
12:14:49 21/07/2023,33.70799999999999,75.412,53.292,1004.227
12:16:53 21/07/2023,33.690999999999995,75.47800000000001,52.669,1004.2179999999998
12:18:58 21/07/2023,33.69,75.31799999999998,52.27,1004.237
12:21:03 21/07/2023,33.685,75.473,52.304,1004.219
12:23:07 21/07/2023,33.697,75.37899999999999,52.42999999999999,1004.229
12:25:14 21/07/2023,33.706,75.473,52.685,1004.216
12:27:20 21/07/2023,33.721000000000004,75.52000000000001,52.907,1004.215
12:29:26 21/07/2023,33.734,75.57300000000001,53.014,1004.207
12:31:27 21/07/2023,33.53857142857144,75.59857142857143,52.882857142857134,1004.2042857142858
12:33:29 21/07/2023,33.46300000000001,75.49499999999999,52.729000000000006,1004.217
12:35:35 21/07/2023,33.470000000000006,75.48100000000001,52.714,1004.217
12:37:39 21/07/2023,33.453,75.512,51.866,1004.215
12:39:43 21/07/2023,33.448,75.61,51.622,1004.2000000000002
12:41:50 21/07/2023,33.443,75.58200000000001,51.41799999999999,1004.205
12:43:55 21/07/2023,33.410999999999994,75.84,51.046,1004.1729999999998
12:46:03 21/07/2023,33.374,75.566,50.429,1004.205
12:48:08 21/07/2023,33.363,75.208,50.49300000000001,1004.247
12:50:11 21/07/2023,33.35200000000001,75.378,50.900000000000006,1004.23
12:52:14 21/07/2023,33.348,75.304,51.394000000000005,1004.239
12:54:17 21/07/2023,33.349000000000004,75.41499999999999,52.141,1004.225
12:56:19 21/07/2023,33.342000000000006,75.24600000000001,52.751,1004.245
12:58:23 21/07/2023,33.47375,75.51374999999999,45.705,1004.215
13:00:27 21/07/2023,33.537,75.743,43.477,1004.186
13:02:33 21/07/2023,33.558,75.649,43.928,1004.197
13:04:35 21/07/2023,33.574,75.70599999999999,44.31,1004.19
13:06:36 21/07/2023,33.587,75.751,44.68900000000001,1004.185
13:08:36 21/07/2023,33.595000000000006,75.454,44.92,1004.217
13:10:37 21/07/2023,33.612,75.6,45.276,1004.203
13:12:40 21/07/2023,33.642,75.60900000000001,45.579,1004.201
13:14:42 21/07/2023,33.648999999999994,75.83500000000001,45.641000000000005,1004.178
13:16:45 21/07/2023,33.652,75.90899999999999,45.55,1004.166
13:18:48 21/07/2023,33.653,75.901,45.444,1004.164
13:20:54 21/07/2023,33.657,75.79800000000002,45.471,1004.178
13:22:55 21/07/2023,33.665,75.791,45.387,1004.177
13:24:59 21/07/2023,33.83555555555555,76.48333333333332,42.79,1004.0966666666666
13:27:04 21/07/2023,33.86900000000001,76.604,41.519,1004.083
13:29:08 21/07/2023,33.85,76.693,40.658,1004.072
13:31:11 21/07/2023,33.82899999999999,76.44800000000001,39.623,1004.102
13:33:14 21/07/2023,33.833,76.489,39.162,1004.097
13:35:18 21/07/2023,33.83299999999999,76.31500000000001,39.017,1004.119
13:37:23 21/07/2023,33.847,76.422,39.080000000000005,1004.104
13:39:24 21/07/2023,33.855000000000004,76.497,39.059,1004.092
13:41:27 21/07/2023,33.866,76.41900000000001,38.912,1004.104
13:43:34 21/07/2023,33.871,76.51699999999998,38.91199999999999,1004.095
13:45:38 21/07/2023,33.882000000000005,76.555,39.029,1004.0890000000002
13:47:44 21/07/2023,33.89399999999999,76.54400000000001,39.231,1004.091
13:49:48 21/07/2023,33.898999999999994,76.675,39.484,1004.074
13:51:53 21/07/2023,33.83111111111111,77.58666666666666,39.145555555555546,1003.9655555555556
13:53:57 21/07/2023,33.83200000000001,77.896,39.614,1003.93
13:56:00 21/07/2023,33.863,77.71,40.274,1003.95
13:58:03 21/07/2023,33.878,77.78800000000001,40.452,1003.941
14:00:06 21/07/2023,33.89999999999999,77.678,40.396,1003.956
14:02:10 21/07/2023,33.92700000000001,77.68199999999999,40.41799999999999,1003.9550000000002
14:04:13 21/07/2023,33.95399999999999,77.72,40.572,1003.95
14:06:18 21/07/2023,33.985,77.61200000000001,41.091,1003.962
14:08:21 21/07/2023,34.017,77.60799999999999,41.712,1003.963
14:10:23 21/07/2023,34.038,77.666,42.178,1003.958
14:12:26 21/07/2023,34.053,77.62899999999999,42.312,1003.961
14:14:30 21/07/2023,34.079,77.52799999999999,42.313,1003.979
14:16:31 21/07/2023,34.095000000000006,77.59100000000002,42.007,1003.966
14:18:36 21/07/2023,34.258750000000006,78.34125,41.682500000000005,1003.87375
14:20:42 21/07/2023,34.321,78.61200000000001,42.0,1003.843
14:22:43 21/07/2023,34.313,78.64200000000001,41.888,1003.841
14:24:46 21/07/2023,34.312,78.631,41.774,1003.842
14:26:51 21/07/2023,34.312,78.687,41.675,1003.834
14:28:55 21/07/2023,34.321,78.721,41.65899999999999,1003.832
14:30:58 21/07/2023,34.342000000000006,78.533,41.924,1003.852
14:33:01 21/07/2023,34.36,78.549,42.32899999999999,1003.85
14:35:07 21/07/2023,34.376999999999995,78.57600000000001,42.44499999999999,1003.847
14:37:09 21/07/2023,34.404999999999994,78.59799999999998,42.34400000000001,1003.846
14:39:11 21/07/2023,34.433,78.49799999999999,42.565,1003.858
14:41:13 21/07/2023,34.46400000000001,78.44800000000001,42.941,1003.8669999999998
14:43:14 21/07/2023,34.477,78.372,42.885000000000005,1003.872
14:45:18 21/07/2023,,,,
14:47:21 21/07/2023,34.137,78.243,44.431,1003.887
14:49:25 21/07/2023,34.139,78.36800000000001,44.46999999999999,1003.873
14:51:29 21/07/2023,34.126000000000005,78.40599999999999,44.463,1003.8680000000002
14:53:32 21/07/2023,34.124,78.29599999999998,44.57900000000001,1003.88
14:55:34 21/07/2023,34.12,78.481,44.65,1003.86
14:57:36 21/07/2023,34.117999999999995,78.597,44.712,1003.845
14:59:40 21/07/2023,34.126,78.55499999999999,44.812,1003.851
15:01:43 21/07/2023,34.134,78.53299999999999,44.92,1003.853
15:03:49 21/07/2023,34.14899999999999,78.505,44.987,1003.856
15:05:52 21/07/2023,34.166000000000004,78.42999999999998,45.176,1003.866
15:07:55 21/07/2023,34.17,78.326,45.41799999999999,1003.8769999999998
15:10:00 21/07/2023,34.17100000000001,78.277,45.56700000000001,1003.883
15:12:06 21/07/2023,33.96777777777777,78.81333333333333,48.778888888888886,1003.8188888888888
15:14:09 21/07/2023,33.92,79.056,49.682,1003.7899999999996
15:16:13 21/07/2023,33.927,78.91600000000001,49.915,1003.807
15:18:18 21/07/2023,33.932,78.68200000000002,49.972,1003.836
15:20:20 21/07/2023,33.93300000000001,78.801,50.02,1003.821
15:22:23 21/07/2023,33.93300000000001,78.79100000000001,50.16600000000001,1003.822
15:24:25 21/07/2023,33.935,78.807,50.231,1003.82
15:26:29 21/07/2023,33.949,78.905,50.083000000000006,1003.809
15:28:30 21/07/2023,33.962,78.603,50.025,1003.844
15:30:35 21/07/2023,33.977000000000004,78.765,50.021,1003.827
15:32:40 21/07/2023,33.985,78.95400000000001,49.89200000000001,1003.804
15:34:42 21/07/2023,33.999,78.742,49.80999999999999,1003.83
15:36:44 21/07/2023,34.001,78.923,49.959,1003.805
15:38:47 21/07/2023,33.42111111111111,78.52333333333334,49.236666666666665,1003.8533333333334
15:40:51 21/07/2023,33.259,78.38,48.65,1003.871
15:42:54 21/07/2023,33.264,78.41099999999999,48.334,1003.868
15:44:59 21/07/2023,33.267999999999994,78.481,48.01199999999999,1003.859
15:47:06 21/07/2023,33.285000000000004,78.61,47.842,1003.844
15:49:07 21/07/2023,33.289,78.503,47.88099999999999,1003.856
15:51:11 21/07/2023,33.287,78.635,47.903,1003.84
15:53:15 21/07/2023,33.293000000000006,78.54599999999999,47.917,1003.851
15:55:18 21/07/2023,33.293000000000006,78.61899999999999,47.99400000000001,1003.841
15:57:21 21/07/2023,33.299,78.595,48.307,1003.846
15:59:24 21/07/2023,33.303999999999995,78.575,48.691,1003.8480000000002
16:01:30 21/07/2023,33.307,78.389,48.928,1003.87
16:03:34 21/07/2023,33.312,78.274,49.059000000000005,1003.884
16:05:38 21/07/2023,,,,
16:07:42 21/07/2023,32.724444444444444,77.99777777777778,57.778888888888886,1003.9177777777778
16:09:44 21/07/2023,32.74,77.98,58.00599999999999,1003.92
16:11:48 21/07/2023,32.733000000000004,77.869,57.885000000000005,1003.934
16:13:52 21/07/2023,32.721999999999994,77.96900000000001,58.029,1003.9199999999998
16:15:57 21/07/2023,32.711,78.067,58.09,1003.908
16:18:01 21/07/2023,32.7,77.841,58.14,1003.935
16:20:02 21/07/2023,32.693,77.93699999999998,58.261,1003.924
16:22:05 21/07/2023,32.693,77.854,58.39699999999999,1003.933
16:24:09 21/07/2023,32.69199999999999,78.01000000000002,58.504,1003.91
16:26:14 21/07/2023,32.685,78.00399999999999,58.533,1003.916
16:28:20 21/07/2023,32.68,77.84799999999998,58.605,1003.9329999999998
16:30:25 21/07/2023,32.67900000000001,77.83900000000001,58.61400000000001,1003.936
16:32:29 21/07/2023,32.542500000000004,77.7775,62.97125,1003.9425
16:34:31 21/07/2023,32.470000000000006,77.59,65.63399999999999,1003.965
16:36:34 21/07/2023,32.461,77.84400000000001,65.17099999999999,1003.935
16:38:40 21/07/2023,32.456,77.928,64.351,1003.925
16:40:41 21/07/2023,32.45399999999999,77.999,63.65400000000001,1003.918
16:42:45 21/07/2023,32.448,78.01500000000001,63.41799999999999,1003.914
16:44:46 21/07/2023,32.45,78.05999999999999,63.624,1003.907
16:46:53 21/07/2023,32.452,78.00399999999999,64.143,1003.916
16:48:56 21/07/2023,32.451,77.982,64.651,1003.917
16:50:59 21/07/2023,32.452,78.02399999999999,65.106,1003.915
16:53:04 21/07/2023,32.459999999999994,78.026,65.54100000000001,1003.915
16:55:07 21/07/2023,32.465,77.957,65.798,1003.921
16:57:10 21/07/2023,32.456999999999994,77.99800000000002,65.81299999999999,1003.917
16:59:15 21/07/2023,32.25428571428572,78.38571428571429,61.00428571428572,1003.8671428571428
17:01:18 21/07/2023,32.18,78.436,59.253,1003.863
17:03:24 21/07/2023,32.189,78.49100000000001,59.622,1003.857
17:05:31 21/07/2023,32.20899999999999,78.308,60.185,1003.879
17:07:35 21/07/2023,32.226,78.26499999999999,60.61,1003.8839999999998
17:09:40 21/07/2023,32.242000000000004,78.35600000000001,61.29,1003.872
17:11:44 21/07/2023,32.24400000000001,78.26199999999999,61.724,1003.885
17:13:47 21/07/2023,32.237,78.31299999999999,61.52900000000001,1003.881
17:15:52 21/07/2023,32.222,78.33900000000001,61.007000000000005,1003.878
17:17:55 21/07/2023,32.220000000000006,78.268,60.61500000000001,1003.886
17:19:59 21/07/2023,32.21900000000001,78.324,60.678,1003.878
17:22:03 21/07/2023,32.219,78.337,61.211,1003.876
17:24:09 21/07/2023,32.202000000000005,78.333,61.95899999999999,1003.876
17:26:14 21/07/2023,28.602222222222217,78.15444444444444,64.18555555555557,1003.8966666666666
17:28:18 21/07/2023,31.997,78.112,64.94800000000001,1003.904
17:30:21 21/07/2023,31.989,77.797,65.54400000000001,1003.941
17:32:26 21/07/2023,31.98,77.69300000000001,66.043,1003.954
17:34:32 21/07/2023,31.971000000000004,77.717,66.43000000000002,1003.95
17:36:34 21/07/2023,31.968,77.63399999999999,66.382,1003.96
17:38:39 21/07/2023,31.964,77.721,66.346,1003.95
17:40:45 21/07/2023,31.965,77.56500000000001,66.834,1003.9689999999998
17:42:50 21/07/2023,31.954,77.55800000000002,67.46400000000001,1003.97
17:44:56 21/07/2023,31.941000000000003,77.633,68.063,1003.961
17:47:03 21/07/2023,31.934000000000005,77.436,68.575,1003.984
17:49:05 21/07/2023,31.921000000000003,77.394,68.77799999999999,1003.988
17:51:11 21/07/2023,31.902,77.433,69.061,1003.984
17:53:16 21/07/2023,31.58,76.79375,68.60749999999999,1004.0625
17:55:21 21/07/2023,31.483000000000004,76.562,68.72999999999999,1004.0890000000002
17:57:24 21/07/2023,31.481,76.489,69.30999999999999,1004.096
17:59:29 21/07/2023,31.486,76.51100000000001,69.97299999999998,1004.094
18:01:33 21/07/2023,31.46,76.60900000000001,70.248,1004.083
18:03:38 21/07/2023,31.444,76.56499999999998,70.31599999999999,1004.085
18:05:40 21/07/2023,31.436,76.362,70.43799999999999,1004.114
18:07:44 21/07/2023,31.425000000000004,76.422,70.703,1004.105
18:09:48 21/07/2023,31.406999999999996,76.312,70.47,1004.1160000000002
18:11:53 21/07/2023,31.393,76.464,69.893,1004.1
18:13:57 21/07/2023,31.391,76.4,69.228,1004.1080000000002
18:16:02 21/07/2023,31.395,76.503,69.223,1004.096
18:18:07 21/07/2023,31.391,76.4,69.37100000000001,1004.108
18:20:10 21/07/2023,31.317777777777778,75.55111111111111,79.3,1004.207777777778
18:22:13 21/07/2023,31.186,75.254,82.06700000000001,1004.243
18:24:18 21/07/2023,31.167,75.292,81.83999999999999,1004.24
18:26:23 21/07/2023,31.153,75.241,81.76199999999999,1004.244
18:28:29 21/07/2023,31.147,75.10600000000001,81.978,1004.261
18:30:32 21/07/2023,31.144,75.169,82.20899999999999,1004.256
18:32:37 21/07/2023,31.129,75.21099999999998,81.95400000000001,1004.249
18:34:43 21/07/2023,31.112,75.27000000000001,81.911,1004.242
18:36:49 21/07/2023,31.104000000000003,75.046,81.91600000000001,1004.268
18:38:53 21/07/2023,31.091999999999995,75.07300000000001,81.911,1004.264
18:40:57 21/07/2023,31.08899999999999,75.02499999999999,81.85900000000001,1004.2720000000002
18:43:01 21/07/2023,31.084,74.935,81.826,1004.2809999999996
18:45:04 21/07/2023,31.084000000000003,74.999,81.83000000000001,1004.275
18:47:07 21/07/2023,31.0775,73.7475,83.4325,1004.42125
18:49:12 21/07/2023,31.068,73.231,83.707,1004.484
18:51:17 21/07/2023,31.065,73.18,83.43000000000002,1004.491
18:53:20 21/07/2023,31.061,73.18699999999998,83.123,1004.491
18:55:22 21/07/2023,31.063,73.118,82.696,1004.499
18:57:26 21/07/2023,31.057,73.279,82.144,1004.479
18:59:32 21/07/2023,31.052,73.277,81.589,1004.479
19:01:36 21/07/2023,31.05,73.38400000000001,81.19000000000001,1004.466
19:03:38 21/07/2023,31.054,73.33,80.88000000000002,1004.472
19:05:41 21/07/2023,31.059999999999995,73.31500000000001,80.74000000000001,1004.477
19:07:44 21/07/2023,31.073999999999995,73.25399999999999,80.676,1004.4840000000002
19:09:50 21/07/2023,31.069,73.263,80.752,1004.485
19:11:53 21/07/2023,31.073999999999995,73.11999999999999,80.76199999999999,1004.499
19:13:57 21/07/2023,,,,
19:16:00 21/07/2023,30.88111111111111,71.13555555555554,80.37777777777778,1004.7344444444444
19:18:07 21/07/2023,30.881,71.13600000000001,80.525,1004.734
19:20:11 21/07/2023,30.864,71.31800000000001,80.498,1004.714
19:22:18 21/07/2023,30.860000000000003,71.24300000000001,80.301,1004.722
19:24:20 21/07/2023,30.856000000000005,71.30799999999999,80.13600000000001,1004.715
19:26:23 21/07/2023,30.854000000000003,71.35,80.11600000000001,1004.7090000000002
19:28:26 21/07/2023,30.854000000000003,71.16,80.21099999999998,1004.732
19:30:30 21/07/2023,30.850000000000005,71.292,80.41300000000001,1004.7170000000002
19:32:31 21/07/2023,30.849,71.26299999999999,80.554,1004.72
19:34:38 21/07/2023,30.850000000000005,71.155,80.51200000000001,1004.7339999999998
19:36:41 21/07/2023,30.850000000000005,71.318,80.495,1004.715
19:38:47 21/07/2023,30.854000000000003,71.252,80.565,1004.721
19:40:50 21/07/2023,29.87625,69.47749999999999,95.05375,1004.93375
19:42:52 21/07/2023,29.543,68.899,99.954,1005.003
19:44:56 21/07/2023,29.528,68.901,100.0,1005.002
19:47:01 21/07/2023,29.513,68.88899999999998,100.0,1005.004
19:49:06 21/07/2023,29.501,68.78399999999999,100.0,1005.018
19:51:09 21/07/2023,29.487,68.79899999999999,100.0,1005.014
19:53:15 21/07/2023,29.477,68.77600000000001,100.0,1005.017
19:55:22 21/07/2023,29.459,68.744,100.0,1005.02
19:57:28 21/07/2023,29.451,68.725,100.0,1005.02
19:59:32 21/07/2023,29.432,68.80199999999999,100.0,1005.015
20:01:35 21/07/2023,29.422000000000004,68.768,100.0,1005.017
20:03:37 21/07/2023,29.411,68.75399999999999,100.0,1005.019
20:05:43 21/07/2023,29.398999999999997,68.66999999999999,100.0,1005.029
20:07:49 21/07/2023,28.55333333333333,67.49888888888889,100.0,1005.1699999999998
20:09:51 21/07/2023,28.545000000000005,67.567,100.0,1005.159
20:11:56 21/07/2023,28.543000000000006,67.43799999999999,100.0,1005.176
20:14:01 21/07/2023,28.531999999999996,67.577,100.0,1005.162
